,id,B,S,Bl,Bt,Sl,St,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1856,1856,"(4, 6)","(2, 8)",4,6,2,8,0.47,0.74,0.89,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1857,1857,"(0, 1)","(1, 7)",0,1,1,7,0.08,0.82,0.48,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
1858,1858,"(2, 4)","(0, 4)",2,4,0,4,0.19,0.65,0.32,0.47,0.57,0.4,0.49,0.54,0.41,0.64,0.4,0.43,0.58,0.45,0.56,0.46,0.52,0.52,0.55,0.5,0.49,0.62,0.37,0.54,0.46,0.65,0.29,0.47,0.54,0.37,0.55,0.42,0.61,0.34,0.51,0.53,0.42,0.44,0.58,0.44,0.45,0.62,0.25,0.6,0.34,0.41,0.58,0.35,0.58,0.33
1859,1859,"(0, 2)","(8, 8)",0,2,8,8,0.74,0.03,0.97,0.73,0.33,0.54,0.27,0.52,0.26,0.51,0.29,0.48,0.32,0.56,0.09,0.88,0.62,0.34,0.48,0.24,0.6,0.46,0.27,0.44,0.37,0.4,0.34,0.54,0.21,0.71,0.42,0.21,0.67,0.25,0.51,0.2,0.7,0.2,0.7,0.28,0.63,0.19,0.68,0.34,0.49,0.15,0.75,0.27,0.56,0.36
1860,1860,"(0, 3)","(2, 5)",0,3,2,5,0.49,0.6,0.51,0.56,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
1861,1861,"(2, 8)","(2, 6)",2,8,2,6,0.33,0.81,0.52,0.51,0.97,0.07,0.17,0.26,0.51,0.41,0.64,0.66,0.87,0.3,0.38,0.71,0.43,0.75,0.56,0.68,0.81,0.43,0.46,0.81,0.51,0.72,0.72,0.47,0.73,0.61,0.66,0.68,0.72,0.58,0.71,0.66,0.59,0.68,0.76,0.5,0.6,0.67,0.78,0.48,0.6,0.8,0.45,0.61,0.73,0.69
1862,1862,"(7, 8)","(3, 6)",7,8,3,6,0.61,0.6,0.48,0.41,0.36,0.33,0.3,0.27,0.24,0.21,0.18,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
1863,1863,"(4, 8)","(7, 8)",4,8,7,8,0.65,0.49,0.37,0.31,0.27,0.22,0.16,0.12,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,1864,"(6, 7)","(1, 2)",6,7,1,2,0.34,0.17,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
1865,1865,"(1, 7)","(1, 2)",1,7,1,2,0.88,0.04,0.16,0.24,0.56,0.44,0.64,0.36,0.58,0.46,0.54,0.48,0.54,0.44,0.52,0.48,0.58,0.42,0.54,0.44,0.52,0.5,0.58,0.4,0.52,0.5,0.52,0.46,0.62,0.4,0.4,0.58,0.42,0.6,0.4,0.58,0.42,0.6,0.4,0.58,0.42,0.6,0.4,0.58,0.42,0.6,0.4,0.58,0.42,0.6
1866,1866,"(8, 8)","(1, 5)",8,8,1,5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1867,1867,"(0, 4)","(4, 6)",0,4,4,6,0.74,0.47,0.57,0.67,0.6,0.61,0.6,0.57,0.69,0.57,0.58,0.56,0.56,0.58,0.62,0.62,0.6,0.62,0.56,0.6,0.65,0.48,0.62,0.59,0.47,0.64,0.58,0.52,0.65,0.58,0.53,0.62,0.61,0.66,0.65,0.61,0.7,0.61,0.62,0.65,0.65,0.67,0.66,0.66,0.64,0.68,0.68,0.69,0.68,0.69
1868,1868,"(3, 3)","(3, 3)",3,3,3,3,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,1869,"(3, 5)","(2, 2)",3,5,2,2,0.65,0.21,0.14,0.14,0.11,0.1,0.06,0.06,0.05,0.05,0.05,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,1870,"(1, 2)","(0, 4)",1,2,0,4,0.13,0.56,0.29,0.57,0.37,0.53,0.39,0.47,0.49,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
1871,1871,"(4, 6)","(6, 6)",4,6,6,6,0.23,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,1872,"(1, 2)","(6, 8)",1,2,6,8,0.26,0.4,0.35,0.26,0.37,0.25,0.55,0.34,0.31,0.27,0.34,0.42,0.32,0.4,0.27,0.37,0.2,0.48,0.14,0.31,0.29,0.35,0.25,0.31,0.35,0.24,0.4,0.23,0.5,0.41,0.28,0.46,0.25,0.43,0.27,0.31,0.28,0.45,0.29,0.4,0.3,0.43,0.28,0.42,0.34,0.26,0.42,0.17,0.43,0.16
1873,1873,"(0, 7)","(2, 5)",0,7,2,5,0.59,0.85,0.22,0.91,0.14,0.95,0.07,0.99,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1874,1874,"(5, 7)","(0, 0)",5,7,0,0,0.82,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,1875,"(5, 6)","(4, 7)",5,6,4,7,0.89,0.61,0.6,0.58,0.6,0.56,0.57,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
1876,1876,"(2, 7)","(4, 8)",2,7,4,8,0.26,0.51,0.76,0.88,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
1877,1877,"(5, 7)","(6, 6)",5,7,6,6,0.69,0.48,0.24,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,1878,"(0, 2)","(8, 8)",0,2,8,8,0.92,0.45,0.37,0.47,0.28,0.6,0.22,0.68,0.33,0.53,0.3,0.49,0.43,0.34,0.47,0.41,0.28,0.61,0.49,0.24,0.69,0.25,0.62,0.19,0.71,0.32,0.65,0.14,0.78,0.41,0.33,0.51,0.21,0.65,0.47,0.28,0.6,0.14,0.82,0.34,0.44,0.4,0.52,0.24,0.6,0.34,0.26,0.62,0.26,0.62
1879,1879,"(6, 8)","(0, 4)",6,8,0,4,0.67,0.37,0.27,0.28,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29,0.28,0.29
1880,1880,"(0, 2)","(3, 7)",0,2,3,7,0.45,0.43,0.59,0.53,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,0.66,0.65
1881,1881,"(1, 3)","(0, 6)",1,3,0,6,0.68,0.55,0.62,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
1882,1882,"(2, 8)","(1, 2)",2,8,1,2,0.16,0.45,0.31,0.61,0.35,0.55,0.49,0.55,0.39,0.54,0.47,0.5,0.48,0.56,0.48,0.47,0.52,0.47,0.49,0.56,0.45,0.52,0.46,0.62,0.37,0.57,0.46,0.58,0.43,0.52,0.46,0.54,0.47,0.54,0.47,0.55,0.44,0.52,0.5,0.54,0.45,0.52,0.49,0.51,0.48,0.52,0.49,0.51,0.48,0.52
1883,1883,"(2, 7)","(4, 5)",2,7,4,5,0.84,0.23,0.43,0.45,0.73,0.5,0.57,0.68,0.45,0.58,0.62,0.65,0.43,0.67,0.68,0.53,0.56,0.69,0.49,0.53,0.7,0.47,0.71,0.52,0.56,0.71,0.42,0.57,0.66,0.57,0.43,0.65,0.6,0.6,0.68,0.45,0.57,0.73,0.53,0.63,0.7,0.43,0.57,0.68,0.5,0.5,0.7,0.56,0.59,0.54
1884,1884,"(3, 5)","(4, 4)",3,5,4,4,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,1885,"(1, 3)","(5, 6)",1,3,5,6,0.18,0.7,0.47,0.43,0.46,0.39,0.5,0.47,0.45,0.49,0.31,0.55,0.47,0.38,0.51,0.37,0.49,0.5,0.38,0.4,0.41,0.55,0.36,0.45,0.37,0.51,0.57,0.42,0.62,0.4,0.48,0.44,0.56,0.43,0.45,0.44,0.45,0.49,0.51,0.38,0.5,0.49,0.34,0.6,0.41,0.47,0.45,0.41,0.46,0.53
1886,1886,"(4, 5)","(0, 7)",4,5,0,7,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
1887,1887,"(3, 4)","(0, 2)",3,4,0,2,0.48,0.29,0.32,0.31,0.29,0.27,0.32,0.48,0.33,0.31,0.27,0.32,0.36,0.43,0.37,0.36,0.32,0.35,0.48,0.36,0.34,0.28,0.27,0.29,0.38,0.33,0.3,0.36,0.47,0.3,0.31,0.27,0.33,0.51,0.25,0.35,0.26,0.3,0.27,0.46,0.37,0.23,0.29,0.35,0.4,0.32,0.41,0.32,0.46,0.38
1888,1888,"(0, 3)","(0, 3)",0,3,0,3,0.9,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1889,1889,"(3, 7)","(4, 7)",3,7,4,7,0.35,0.44,0.58,0.67,0.79,0.74,0.78,0.83,0.7,0.64,0.9,0.53,0.65,0.88,0.44,0.51,0.53,0.7,0.63,0.69,0.9,0.54,0.62,0.82,0.63,0.78,0.77,0.56,0.8,0.75,0.73,0.64,0.89,0.47,0.57,0.64,0.68,0.88,0.64,0.7,0.91,0.52,0.6,0.8,0.57,0.81,0.76,0.72,0.79,0.78
1890,1890,"(6, 8)","(0, 0)",6,8,0,0,0.65,0.19,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
1891,1891,"(0, 5)","(3, 5)",0,5,3,5,0.15,0.85,0.08,0.92,0.05,0.95,0.04,0.96,0.03,0.97,0.02,0.98,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1892,1892,"(4, 4)","(5, 7)",4,4,5,7,0.86,0.55,0.36,0.23,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,1893,"(4, 6)","(5, 8)",4,6,5,8,0.82,0.84,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1894,1894,"(2, 4)","(0, 2)",2,4,0,2,0.53,0.33,0.38,0.56,0.29,0.45,0.46,0.38,0.52,0.3,0.35,0.55,0.35,0.31,0.61,0.2,0.39,0.41,0.5,0.33,0.37,0.42,0.47,0.27,0.61,0.2,0.44,0.4,0.39,0.47,0.41,0.33,0.6,0.18,0.2,0.55,0.21,0.49,0.29,0.46,0.34,0.41,0.43,0.42,0.45,0.4,0.33,0.51,0.33,0.38
1895,1895,"(4, 8)","(0, 7)",4,8,0,7,0.34,0.5,0.73,0.7,0.74,0.77,0.78,0.8,0.57,0.58,0.77,0.6,0.63,0.76,0.74,0.75,0.82,0.64,0.69,0.76,0.65,0.72,0.69,0.73,0.87,0.66,0.65,0.83,0.56,0.69,0.66,0.65,0.8,0.8,0.59,0.62,0.72,0.76,0.81,0.83,0.68,0.51,0.65,0.73,0.71,0.75,0.61,0.71,0.63,0.84
1896,1896,"(0, 8)","(0, 8)",0,8,0,8,0.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1897,1897,"(7, 7)","(1, 5)",7,7,1,5,0.09,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1898,1898,"(0, 7)","(0, 4)",0,7,0,4,0.53,0.79,0.24,0.85,0.16,0.9,0.12,0.94,0.06,0.99,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1899,1899,"(2, 4)","(1, 6)",2,4,1,6,0.52,0.75,0.58,0.7,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
1900,1900,"(3, 8)","(1, 4)",3,8,1,4,0.86,0.14,0.16,0.22,0.27,0.36,0.43,0.47,0.54,0.55,0.61,0.44,0.53,0.59,0.45,0.44,0.57,0.61,0.39,0.51,0.51,0.58,0.5,0.5,0.64,0.45,0.46,0.47,0.54,0.51,0.55,0.57,0.51,0.48,0.56,0.42,0.53,0.52,0.49,0.48,0.57,0.5,0.53,0.51,0.47,0.56,0.6,0.49,0.53,0.52
1901,1901,"(2, 3)","(2, 8)",2,3,2,8,0.41,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
1902,1902,"(4, 7)","(0, 2)",4,7,0,2,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
1903,1903,"(5, 7)","(3, 5)",5,7,3,5,0.37,0.22,0.14,0.08,0.08,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,1904,"(2, 4)","(6, 6)",2,4,6,6,0.76,0.2,0.41,0.32,0.46,0.28,0.25,0.38,0.37,0.47,0.28,0.49,0.3,0.29,0.46,0.3,0.31,0.45,0.27,0.3,0.44,0.4,0.39,0.47,0.33,0.36,0.47,0.33,0.38,0.43,0.35,0.49,0.28,0.35,0.44,0.31,0.33,0.53,0.35,0.32,0.49,0.28,0.31,0.48,0.26,0.35,0.4,0.43,0.37,0.39
1905,1905,"(1, 8)","(3, 3)",1,8,3,3,0.17,0.71,0.29,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75
1906,1906,"(1, 5)","(4, 8)",1,5,4,8,0.15,0.54,0.71,0.83,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
1907,1907,"(6, 6)","(5, 6)",6,6,5,6,0.71,0.54,0.28,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,1908,"(1, 7)","(0, 2)",1,7,0,2,0.73,0.25,0.72,0.27,0.57,0.42,0.6,0.41,0.6,0.38,0.59,0.39,0.58,0.4,0.57,0.41,0.63,0.35,0.53,0.45,0.61,0.37,0.58,0.4,0.59,0.39,0.57,0.4,0.59,0.39,0.57,0.4,0.59,0.39,0.57,0.4,0.59,0.39,0.57,0.4,0.59,0.39,0.57,0.4,0.59,0.39,0.57,0.4,0.59,0.39
1909,1909,"(1, 5)","(3, 6)",1,5,3,6,0.02,0.16,0.4,0.62,0.78,0.58,0.74,0.62,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
1910,1910,"(0, 1)","(4, 5)",0,1,4,5,0.91,0.01,0.99,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1911,1911,"(1, 1)","(6, 7)",1,1,6,7,0.1,0.38,0.08,0.29,0.15,0.28,0.17,0.24,0.18,0.23,0.11,0.18,0.17,0.2,0.27,0.19,0.19,0.28,0.18,0.23,0.25,0.18,0.24,0.17,0.17,0.26,0.17,0.32,0.11,0.35,0.09,0.23,0.19,0.22,0.24,0.1,0.28,0.14,0.24,0.18,0.21,0.24,0.21,0.12,0.31,0.14,0.23,0.15,0.25,0.14
1912,1912,"(4, 7)","(0, 7)",4,7,0,7,0.89,0.61,0.65,0.79,0.62,0.79,0.83,0.78,0.73,0.75,0.75,0.68,0.8,0.9,0.53,0.61,0.72,0.72,0.81,0.76,0.74,0.82,0.83,0.72,0.76,0.84,0.75,0.83,0.75,0.83,0.75,0.83,0.75,0.83,0.75,0.83,0.75,0.83,0.75,0.83,0.75,0.83,0.75,0.83,0.75,0.83,0.75,0.83,0.75,0.83
1913,1913,"(0, 2)","(3, 8)",0,2,3,8,0.03,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
1914,1914,"(6, 7)","(3, 5)",6,7,3,5,0.4,0.33,0.26,0.15,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,1915,"(4, 4)","(3, 7)",4,4,3,7,0.11,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
